message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_000003,0,NORMAL,0.95,0,55.3142,11,55
MSG_000004,0,NORMAL,0.95,0,48.2906,7,55
MSG_000004,0,NORMAL,0.95,0,48.7703,8,55
MSG_000007,0,NORMAL,0.95,0,50.4153,5,55
MSG_000009,0,NORMAL,0.95,0,48.083,5,55
MSG_000009,0,NORMAL,0.95,0,51.7785,11,55
MSG_000004,0,NORMAL,0.95,0,45.4955,2,55
MSG_000010,0,NORMAL,0.95,0,47.3312,7,55
MSG_000010,0,NORMAL,0.95,0,48.2006,8,55
MSG_000001,1,FLOODING,0.81,3,54.3125,8,60
MSG_000011,0,NORMAL,0.6,0,48.3658,5,60
MSG_000011,0,NORMAL,0.95,0,50.4953,7,60
MSG_000011,0,NORMAL,0.95,0,49.7013,8,60
MSG_000011,0,NORMAL,0.6,0,48.7545,9,60
MSG_000004,0,NORMAL,0.95,0,47.1111,1,60
MSG_000011,0,NORMAL,0.6,0,47.5676,11,60
MSG_000010,0,NORMAL,0.95,0,47.5412,1,60
MSG_000004,0,NORMAL,0.6,0,46.7435,9,60
MSG_000010,0,NORMAL,0.6,0,47.7019,9,60
MSG_000010,0,NORMAL,0.95,0,48.4832,2,60
MSG_000011,0,NORMAL,0.95,0,47.9187,2,60
MSG_000004,0,NORMAL,0.95,0,52.0292,5,65
MSG_000004,0,NORMAL,0.95,0,47.3851,11,65
MSG_000010,1,FLOODING,0.81,3,49.5567,5,65
MSG_000010,1,FLOODING,0.81,3,49.1644,11,65
MSG_000001,1,FLOODING,0.81,3,50.0714,1,65
MSG_000001,1,FLOODING,0.81,3,50.8473,7,65
MSG_000001,1,FLOODING,0.744,3,49.0901,9,65
MSG_000007,0,NORMAL,0.95,0,48.4124,8,65
MSG_000006,1,SPOOFING,0.85,3,48.2917,13,65
MSG_000006,1,SPOOFING,0.85,3,48.3199,15,65
MSG_000001,1,FLOODING,0.81,3,52.4889,2,65
MSG_000007,0,NORMAL,0.95,0,46.7193,2,65
MSG_000012,1,FLOODING,0.81,3,47.5136,2,65
MSG_000012,1,FLOODING,0.81,3,47.5615,8,65
MSG_000001,0,NORMAL,0.95,0,49.5029,5,70
MSG_000003,0,NORMAL,0.95,0,49.4215,7,70
MSG_000003,1,FLOODING,0.81,3,47.9971,8,70
MSG_000009,1,FLOODING,0.81,3,47.0377,7,70
MSG_000009,1,FLOODING,0.81,3,48.4853,8,70
MSG_000001,0,NORMAL,0.95,0,47.9148,11,70
MSG_000008,0,NORMAL,0.95,0,47.9774,1,70
MSG_000008,0,NORMAL,0.95,0,48.1688,8,70
MSG_000007,0,NORMAL,0.95,0,50.374,1,70
MSG_000007,0,NORMAL,0.95,0,47.4234,7,70
MSG_000008,0,NORMAL,0.95,0,47.5726,9,70
MSG_000012,1,FLOODING,0.81,3,47.1556,1,70
MSG_000012,1,FLOODING,0.81,3,46.1478,7,70
MSG_000012,0,NORMAL,0.6,0,45.8727,9,70
MSG_000006,1,SPOOFING,0.85,3,46.204,12,70
MSG_000006,1,SPOOFING,0.85,3,45.0626,14,70
MSG_000003,1,FLOODING,0.81,3,46.4152,2,70
MSG_000009,1,FLOODING,0.81,3,46.3555,2,70
MSG_000007,0,NORMAL,0.95,0,49.0831,11,75
MSG_000008,0,NORMAL,0.95,0,47.5588,5,75
MSG_000008,0,NORMAL,0.95,0,46.9563,11,75
MSG_000012,1,FLOODING,0.81,3,49.1699,5,75
MSG_000012,1,FLOODING,0.81,3,48.7894,11,75
MSG_000003,1,FLOODING,0.81,3,46.9155,1,75
MSG_000009,1,FLOODING,0.81,3,46.05,1,75
MSG_000003,1,FLOODING,0.744,3,47.2732,9,75
MSG_000007,0,NORMAL,0.95,0,45.3974,9,75
MSG_000008,0,NORMAL,0.95,0,46.2922,7,75
MSG_000009,1,FLOODING,0.81,3,47.3251,9,75
MSG_000015,0,NORMAL,0.95,0,46.2758,12,75
MSG_000015,0,NORMAL,0.95,0,46.3341,13,75
MSG_000015,0,NORMAL,0.95,0,47.8415,15,75
MSG_000013,1,SPOOFING,0.85,3,47.5729,12,75
MSG_000013,1,SPOOFING,0.85,3,47.8914,13,75
MSG_000013,1,SPOOFING,0.85,3,50.9093,15,75
MSG_000008,0,NORMAL,0.95,0,49.288,2,75
MSG_000014,0,NORMAL,0.95,0,49.8706,2,75
MSG_000014,0,NORMAL,0.95,0,50.4489,7,75
MSG_000003,0,NORMAL,0.95,0,48.7183,5,80
MSG_000003,0,NORMAL,0.95,0,50.1352,11,80
MSG_000004,1,FLOODING,0.81,3,47.3155,7,80
MSG_000004,1,FLOODING,0.81,3,46.5559,8,80
MSG_000007,0,NORMAL,0.95,0,52.4097,5,80
MSG_000010,1,FLOODING,0.81,3,47.5822,7,80
MSG_000010,1,FLOODING,0.81,3,50.1401,8,80
MSG_000014,0,NORMAL,0.95,0,49.8568,1,80
MSG_000014,0,NORMAL,0.6,0,48.5344,8,80
MSG_000014,0,NORMAL,0.95,0,52.0056,9,80
MSG_000013,1,SPOOFING,0.85,3,50.8833,14,80
MSG_000004,1,FLOODING,0.81,3,50.4007,2,80
MSG_000001,1,FLOODING,0.81,3,51.716,8,85
MSG_000009,1,FLOODING,0.81,3,48.4015,5,85
MSG_000009,1,FLOODING,0.81,3,48.5355,11,85
MSG_000014,0,NORMAL,0.95,0,47.0994,5,85
MSG_000014,0,NORMAL,0.95,0,46.8278,11,85
MSG_000004,1,FLOODING,0.81,3,46.2972,1,85
MSG_000010,1,FLOODING,0.81,3,47.5479,1,85
MSG_000004,1,FLOODING,0.81,3,46.9682,9,85
MSG_000010,1,FLOODING,0.81,3,46.2941,9,85
MSG_000016,1,FLOODING,0.81,3,48.3622,2,85
MSG_000016,1,FLOODING,0.81,3,48.2566,8,85
MSG_000004,0,NORMAL,0.95,0,48.7613,5,90
MSG_000004,0,NORMAL,0.95,0,47.1335,11,90
MSG_000007,0,NORMAL,0.6,0,49.1676,8,90
MSG_000010,1,FLOODING,0.81,3,48.8732,5,90
MSG_000010,1,FLOODING,0.81,3,46.1393,11,90
MSG_000012,1,FLOODING,0.81,3,47.7478,8,90
MSG_000001,0,NORMAL,0.6,0,48.6594,1,90
MSG_000001,0,NORMAL,0.95,0,47.6483,9,90
MSG_000016,1,FLOODING,0.81,3,51.5684,7,90
MSG_000016,1,FLOODING,0.81,3,48.7563,9,90
MSG_000016,1,FLOODING,0.81,3,47.5806,1,90
MSG_000006,1,SPOOFING,0.85,3,45.8581,15,90
MSG_000017,0,NORMAL,0.95,0,47.4369,13,90
MSG_000017,0,NORMAL,0.6,0,47.3557,14,90
MSG_000017,0,NORMAL,0.95,0,46.6035,15,90
MSG_000006,1,SPOOFING,0.85,3,47.8711,13,90
MSG_000001,1,FLOODING,0.81,3,46.2123,2,90
MSG_000007,0,NORMAL,0.6,0,45.9577,2,90
MSG_000018,1,FLOODING,0.81,3,46.9134,2,90
MSG_000018,1,FLOODING,0.81,3,46.6392,7,90
MSG_000018,1,FLOODING,0.81,3,48.2276,8,90
MSG_000001,1,FLOODING,0.81,3,54.3814,7,95
MSG_000001,1,FLOODING,0.81,3,52.0307,11,95
MSG_000003,1,FLOODING,0.81,3,49.3753,7,95
MSG_000009,1,FLOODING,0.81,3,52.1837,7,95
MSG_000009,1,FLOODING,0.81,3,49.4049,8,95
MSG_000016,1,FLOODING,0.81,3,48.4375,5,95
MSG_000016,1,FLOODING,0.81,3,48.8238,11,95
MSG_000007,0,NORMAL,0.6,0,48.824,1,95
MSG_000008,0,NORMAL,0.95,0,47.767,1,95
MSG_000012,1,FLOODING,0.81,3,48.043,1,95
MSG_000003,1,FLOODING,0.81,3,48.1964,8,95
MSG_000008,0,NORMAL,0.95,0,49.6807,8,95
MSG_000018,1,FLOODING,0.81,3,46.5207,1,95
MSG_000007,0,NORMAL,0.6,0,49.5167,7,95
MSG_000008,0,NORMAL,0.95,0,48.1041,9,95
MSG_000012,1,FLOODING,0.81,3,47.6571,7,95
MSG_000012,1,FLOODING,0.81,3,49.1441,9,95
MSG_000018,1,FLOODING,0.81,3,47.8327,9,95
MSG_000001,1,FLOODING,0.81,3,48.5516,5,95
MSG_000006,1,SPOOFING,0.85,3,48.0144,12,95
MSG_000006,1,SPOOFING,0.85,3,47.9848,14,95
MSG_000003,1,FLOODING,0.81,3,47.1761,2,95
MSG_000009,1,FLOODING,0.81,3,47.2084,2,95
MSG_000010,1,FLOODING,0.81,3,47.364,2,95
MSG_000007,0,NORMAL,0.6,0,48.726,9,100
MSG_000007,0,NORMAL,0.6,0,47.4554,11,100
MSG_000008,0,NORMAL,0.95,0,47.1357,5,100
MSG_000008,0,NORMAL,0.95,0,46.8061,7,100
MSG_000008,0,NORMAL,0.95,0,48.749,11,100
MSG_000012,1,FLOODING,0.81,3,47.9992,5,100
MSG_000012,1,FLOODING,0.81,3,48.3359,11,100
MSG_000014,0,NORMAL,0.6,0,46.3854,7,100
MSG_000018,1,FLOODING,0.81,3,46.8297,5,100
MSG_000018,1,FLOODING,0.81,3,47.1846,11,100
MSG_000003,1,FLOODING,0.81,3,48.9355,1,100
MSG_000009,1,FLOODING,0.81,3,47.2933,1,100
MSG_000003,1,FLOODING,0.81,3,48.3944,9,100
MSG_000013,1,SPOOFING,0.85,3,47.3659,12,100
MSG_000013,1,SPOOFING,0.85,3,46.9044,13,100
MSG_000013,1,SPOOFING,0.85,3,46.4584,15,100
MSG_000012,1,FLOODING,0.81,3,47.4238,2,100
MSG_000019,0,NORMAL,0.6,0,46.5235,2,100
MSG_000019,0,NORMAL,0.6,0,47.5388,7,100
MSG_000019,0,NORMAL,0.6,0,47.2476,8,100
MSG_000003,1,FLOODING,0.81,3,47.8486,5,105
MSG_000003,1,FLOODING,0.81,3,48.0015,11,105
MSG_000004,1,FLOODING,0.81,3,48.0385,7,105
MSG_000007,0,NORMAL,0.6,0,51.1717,5,105
MSG_000009,1,FLOODING,0.81,3,48.4911,9,105
MSG_000010,1,FLOODING,0.81,3,46.8723,7,105
MSG_000010,1,FLOODING,0.81,3,54.1241,8,105
MSG_000014,0,NORMAL,0.6,0,57.2985,1,105
MSG_000004,1,FLOODING,0.81,3,55.218,8,105
MSG_000014,0,NORMAL,0.6,0,56.552,8,105
MSG_000014,0,NORMAL,0.6,0,53.0418,9,105
MSG_000019,0,NORMAL,0.6,0,56.5188,1,105
MSG_000019,0,NORMAL,0.6,0,51.6346,9,105
MSG_000013,1,SPOOFING,0.85,3,57.6899,14,105
MSG_000004,1,FLOODING,0.81,3,52.2812,2,105
MSG_000014,0,NORMAL,0.6,0,53.2289,2,105
MSG_000020,0,NORMAL,0.95,0,55.7807,7,105
MSG_000020,0,NORMAL,0.95,0,55.5771,8,105
MSG_000001,1,FLOODING,0.81,3,53.7344,8,110
MSG_000009,0,NORMAL,0.6,0,51.1095,5,110
MSG_000009,0,NORMAL,0.6,0,49.6584,11,110
MSG_000014,0,NORMAL,0.6,0,49.0327,5,110
MSG_000014,0,NORMAL,0.6,0,49.2544,11,110
MSG_000016,1,FLOODING,0.81,3,57.3445,8,110
MSG_000019,0,NORMAL,0.6,0,55.2465,5,110
MSG_000019,0,NORMAL,0.6,0,55.9956,11,110
MSG_000004,0,NORMAL,0.6,0,57.4844,1,110
MSG_000010,0,NORMAL,0.6,0,58.7266,1,110
MSG_000020,0,NORMAL,0.95,0,57.1789,1,110
MSG_000004,0,NORMAL,0.6,0,56.1604,9,110
MSG_000020,0,NORMAL,0.95,0,56.5268,9,110
MSG_000021,1,SPOOFING,0.757,3,55.7675,12,110
MSG_000021,1,SPOOFING,0.757,3,56.5949,13,110
MSG_000021,1,SPOOFING,0.757,3,54.8148,15,110
MSG_000008,0,NORMAL,0.95,0,58.396,2,110
MSG_000022,1,FLOODING,0.81,3,51.8867,2,110
MSG_000022,1,FLOODING,0.81,3,55.7089,8,110
MSG_000004,0,NORMAL,0.6,0,52.0458,5,115
MSG_000004,0,NORMAL,0.6,0,51.7403,11,115
MSG_000007,0,NORMAL,0.6,0,51.2417,8,115
MSG_000010,0,NORMAL,0.6,0,48.7237,5,115
MSG_000010,0,NORMAL,0.6,0,48.5638,11,115
MSG_000018,0,NORMAL,0.6,0,49.9638,7,115
MSG_000018,1,FLOODING,0.81,3,47.2781,8,115
MSG_000020,0,NORMAL,0.6,0,48.0561,5,115
MSG_000020,0,NORMAL,0.95,0,50.4705,11,115
MSG_000001,0,NORMAL,0.6,0,49.1988,1,115
MSG_000016,0,NORMAL,0.6,0,47.7864,1,115
MSG_000012,1,FLOODING,0.81,3,50.7318,8,115
MSG_000001,0,NORMAL,0.6,0,46.5139,9,115
MSG_000010,0,NORMAL,0.6,0,47.3397,9,115
MSG_000016,1,FLOODING,0.81,3,50.102,7,115
MSG_000016,0,NORMAL,0.6,0,48.3529,9,115
MSG_000022,0,NORMAL,0.6,0,47.9707,1,115
MSG_000022,1,FLOODING,0.81,3,49.4526,9,115
MSG_000006,1,SPOOFING,0.757,3,53.108,13,115
MSG_000006,1,SPOOFING,0.757,3,47.7114,15,115
MSG_000021,1,SPOOFING,0.757,3,49.3352,14,115
MSG_000001,0,NORMAL,0.6,0,48.8795,2,115
MSG_000007,0,NORMAL,0.6,0,48.5796,2,115
MSG_000016,0,NORMAL,0.6,0,50.6419,2,115
MSG_000018,1,FLOODING,0.81,3,49.4058,2,115
MSG_000022,1,FLOODING,0.81,3,47.4307,7,115
MSG_000001,0,NORMAL,0.6,0,54.5377,5,120
MSG_000001,0,NORMAL,0.6,0,47.5742,11,120
MSG_000003,1,FLOODING,0.81,3,51.8678,7,120
MSG_000003,1,FLOODING,0.81,3,50.1514,8,120
MSG_000009,1,FLOODING,0.81,3,48.7258,7,120
MSG_000009,1,FLOODING,0.81,3,51.1199,8,120
MSG_000016,0,NORMAL,0.6,0,49.3709,5,120
MSG_000016,0,NORMAL,0.6,0,48.9759,11,120
MSG_000022,1,FLOODING,0.81,3,50.6548,5,120
MSG_000022,1,FLOODING,0.81,3,49.9252,11,120
MSG_000007,0,NORMAL,0.6,0,49.6548,1,120
MSG_000008,0,NORMAL,0.95,0,48.757,1,120
MSG_000018,1,FLOODING,0.81,3,49.2894,1,120
MSG_000008,0,NORMAL,0.95,0,47.6051,8,120
MSG_000001,1,FLOODING,0.81,3,51.5036,7,120
MSG_000007,0,NORMAL,0.6,0,54.6889,7,120
MSG_000008,0,NORMAL,0.95,0,49.4086,9,120
MSG_000012,1,FLOODING,0.81,3,48.6693,1,120
MSG_000012,1,FLOODING,0.81,3,49.4689,7,120
MSG_000012,1,FLOODING,0.81,3,48.0733,9,120
MSG_000024,0,NORMAL,0.95,0,47.848,1,120
MSG_000024,0,NORMAL,0.95,0,48.7885,7,120
MSG_000024,0,NORMAL,0.6,0,47.6239,9,120
MSG_000006,1,SPOOFING,0.757,3,47.1479,12,120
MSG_000006,1,SPOOFING,0.757,3,46.4312,14,120
MSG_000003,1,FLOODING,0.81,3,46.2104,2,120
MSG_000009,1,FLOODING,0.81,3,47.3735,2,120
MSG_000010,1,FLOODING,0.81,3,50.2577,2,120
MSG_000023,1,FLOODING,0.81,3,49.3879,2,120
MSG_000023,1,FLOODING,0.81,3,50.4353,7,120
MSG_000024,0,NORMAL,0.95,0,49.4722,2,120
MSG_000007,0,NORMAL,0.6,0,52.876,9,125
MSG_000007,0,NORMAL,0.6,0,48.7925,11,125
MSG_000008,0,NORMAL,0.95,0,47.3105,5,125
MSG_000008,0,NORMAL,0.95,0,47.1125,11,125
MSG_000014,0,NORMAL,0.6,0,49.1559,7,125
MSG_000018,0,NORMAL,0.6,0,47.275,9,125
MSG_000018,0,NORMAL,0.6,0,48.4601,11,125
MSG_000019,0,NORMAL,0.6,0,49.4424,7,125
MSG_000019,0,NORMAL,0.6,0,49.7747,8,125
MSG_000024,0,NORMAL,0.6,0,47.4902,5,125
MSG_000024,0,NORMAL,0.95,0,49.2868,11,125
MSG_000003,0,NORMAL,0.6,0,47.2455,1,125
MSG_000009,0,NORMAL,0.6,0,46.6561,1,125
MSG_000023,1,FLOODING,0.81,3,45.9541,1,125
MSG_000023,1,FLOODING,0.81,3,48.7767,8,125
MSG_000003,0,NORMAL,0.6,0,48.045,9,125
MSG_000008,0,NORMAL,0.95,0,48.3565,7,125
MSG_000023,1,FLOODING,0.81,3,47.5028,9,125
MSG_000018,0,NORMAL,0.6,0,47.5462,5,125
MSG_000013,1,SPOOFING,0.757,3,46.2351,12,125
MSG_000013,1,SPOOFING,0.757,3,46.2691,13,125
MSG_000013,1,SPOOFING,0.757,3,47.5196,15,125
MSG_000012,0,NORMAL,0.6,0,46.4127,2,125
MSG_000019,0,NORMAL,0.6,0,49.2067,2,125
MSG_000003,0,NORMAL,0.6,0,47.9338,5,130
MSG_000003,0,NORMAL,0.6,0,48.0725,11,130
MSG_000004,1,FLOODING,0.81,3,47.3538,7,130
MSG_000004,1,FLOODING,0.81,3,48.5796,8,130
MSG_000007,0,NORMAL,0.6,0,48.8788,5,130
MSG_000009,1,FLOODING,0.81,3,47.2851,9,130
MSG_000010,1,FLOODING,0.81,3,48.9548,7,130
MSG_000010,1,FLOODING,0.81,3,48.844,8,130
MSG_000012,0,NORMAL,0.6,0,48.6561,5,130
MSG_000012,0,NORMAL,0.6,0,51.5645,11,130
MSG_000020,0,NORMAL,0.95,0,48.4579,7,130
MSG_000020,0,NORMAL,0.95,0,48.7233,8,130
MSG_000023,1,FLOODING,0.81,3,51.1236,5,130
MSG_000023,1,FLOODING,0.81,3,78.5254,11,130
MSG_000014,0,NORMAL,0.6,0,50.713,1,130
MSG_000019,0,NORMAL,0.6,0,50.9039,1,130
MSG_000014,0,NORMAL,0.6,0,49.0386,8,130
MSG_000019,0,NORMAL,0.6,0,48.1858,9,130
MSG_000013,1,SPOOFING,0.757,3,48.1998,14,130
MSG_000014,0,NORMAL,0.6,0,46.1988,2,130
MSG_000020,0,NORMAL,0.95,0,46.9361,2,130
MSG_000025,1,FLOODING,0.81,3,50.07,2,130
MSG_000025,1,FLOODING,0.81,3,48.5994,7,130
MSG_000001,0,NORMAL,0.6,0,49.7602,8,135
MSG_000009,0,NORMAL,0.6,0,48.0225,11,135
MSG_000014,0,NORMAL,0.6,0,47.9558,9,135
MSG_000016,1,FLOODING,0.81,3,50.3006,8,135
MSG_000019,0,NORMAL,0.6,0,49.273,5,135
MSG_000019,0,NORMAL,0.6,0,48.4676,11,135
MSG_000022,1,FLOODING,0.81,3,52.141,8,135
MSG_000004,0,NORMAL,0.6,0,47.5354,1,135
MSG_000010,0,NORMAL,0.6,0,49.3636,1,135
MSG_000020,0,NORMAL,0.95,0,48.15,1,135
MSG_000025,1,FLOODING,0.81,3,49.2208,1,135
MSG_000025,1,FLOODING,0.81,3,47.4442,8,135
MSG_000004,0,NORMAL,0.6,0,48.8775,9,135
MSG_000020,0,NORMAL,0.95,0,48.2048,9,135
MSG_000009,0,NORMAL,0.6,0,48.4274,5,135
MSG_000021,1,SPOOFING,0.757,3,48.6832,12,135
MSG_000021,1,SPOOFING,0.757,3,47.2053,13,135
MSG_000021,1,SPOOFING,0.757,3,46.9223,15,135
MSG_000026,0,NORMAL,0.95,0,47.3059,12,135
MSG_000026,0,NORMAL,0.95,0,47.5019,13,135
MSG_000026,0,NORMAL,0.95,0,47.3428,15,135
MSG_000008,0,NORMAL,0.6,0,48.3706,2,135
MSG_000022,1,FLOODING,0.81,3,47.1692,2,135
MSG_000027,1,FLOODING,0.81,3,46.3409,2,135
MSG_000027,1,FLOODING,0.81,3,47.4069,7,135
MSG_000027,1,FLOODING,0.81,3,46.7979,8,135
MSG_000004,0,NORMAL,0.6,0,50.5236,5,140
MSG_000004,0,NORMAL,0.6,0,47.8809,11,140
MSG_000007,0,NORMAL,0.6,0,49.073,8,140
MSG_000010,1,FLOODING,0.81,3,48.1392,9,140
MSG_000010,0,NORMAL,0.6,0,46.4737,11,140
MSG_000012,1,FLOODING,0.81,3,47.1555,8,140
MSG_000018,1,FLOODING,0.81,3,49.4597,8,140
MSG_000020,0,NORMAL,0.6,0,47.5816,5,140
MSG_000020,0,NORMAL,0.95,0,46.8876,11,140
MSG_000025,1,FLOODING,0.81,3,48.2855,5,140
MSG_000025,1,FLOODING,0.81,3,48.2067,9,140
MSG_000025,1,FLOODING,0.81,3,47.5455,11,140
MSG_000001,1,FLOODING,0.81,3,46.3894,1,140
MSG_000016,1,FLOODING,0.81,3,48.8478,1,140
MSG_000027,1,FLOODING,0.81,3,46.2381,1,140
MSG_000001,1,FLOODING,0.81,3,50.3819,9,140
MSG_000016,1,FLOODING,0.81,3,48.0533,7,140
MSG_000016,1,FLOODING,0.81,3,48.5867,9,140
MSG_000018,1,FLOODING,0.81,3,47.9155,7,140
MSG_000022,1,FLOODING,0.81,3,49.1908,7,140
MSG_000022,1,FLOODING,0.81,3,47.1182,9,140
MSG_000027,1,FLOODING,0.81,3,47.1658,9,140
MSG_000022,1,FLOODING,0.81,3,49.4867,1,140
MSG_000010,1,FLOODING,0.81,3,46.7862,5,140
MSG_000006,1,SPOOFING,0.757,3,47.9385,13,140
MSG_000006,1,SPOOFING,0.757,3,50.6166,15,140
MSG_000021,1,SPOOFING,0.757,3,49.0984,14,140
MSG_000001,1,FLOODING,0.81,3,47.2021,2,140
MSG_000004,1,FLOODING,0.81,3,47.6301,2,140
MSG_000007,0,NORMAL,0.6,0,49.8837,2,140
MSG_000016,1,FLOODING,0.81,3,46.8203,2,140
MSG_000018,1,FLOODING,0.81,3,49.5127,2,140
MSG_000001,0,NORMAL,0.6,0,54.9596,5,145
MSG_000001,1,FLOODING,0.81,3,50.0551,7,145
MSG_000001,0,NORMAL,0.6,0,49.5436,11,145
MSG_000003,1,FLOODING,0.81,3,46.0078,8,145
MSG_000009,1,FLOODING,0.81,3,49.3128,7,145
MSG_000009,1,FLOODING,0.81,3,49.0658,8,145
MSG_000014,0,NORMAL,0.6,0,50.2006,11,145
MSG_000016,0,NORMAL,0.6,0,49.879,5,145
MSG_000016,0,NORMAL,0.6,0,49.9775,11,145
MSG_000022,1,FLOODING,0.81,3,47.1428,5,145
MSG_000022,1,FLOODING,0.81,3,50.9531,11,145
MSG_000027,1,FLOODING,0.81,3,48.3314,5,145
MSG_000007,0,NORMAL,0.6,0,48.1142,1,145
MSG_000008,0,NORMAL,0.95,0,49.9703,1,145
MSG_000012,1,FLOODING,0.81,3,46.9887,1,145
MSG_000018,1,FLOODING,0.81,3,47.3892,1,145
MSG_000024,0,NORMAL,0.95,0,51.5493,1,145
MSG_000027,1,FLOODING,0.81,3,46.8578,11,145
MSG_000008,0,NORMAL,0.95,0,48.2966,8,145
MSG_000003,1,FLOODING,0.81,3,49.1911,7,145
MSG_000007,0,NORMAL,0.6,0,45.9995,7,145
MSG_000012,1,FLOODING,0.81,3,46.9281,7,145
MSG_000012,1,FLOODING,0.81,3,49.8719,9,145
MSG_000023,1,FLOODING,0.81,3,48.4287,7,145
MSG_000014,0,NORMAL,0.6,0,49.6366,5,145
MSG_000006,1,EXPLOITATION,0.85,4,48.69,12,145
MSG_000006,1,EXPLOITATION,0.85,4,48.7894,14,145
MSG_000028,1,SPOOFING,0.757,3,47.8263,13,145
MSG_000028,1,SPOOFING,0.757,3,49.7682,15,145
MSG_000003,1,FLOODING,0.81,3,49.137,2,145
MSG_000009,1,FLOODING,0.81,3,47.5802,2,145
MSG_000010,1,FLOODING,0.81,3,51.0589,2,145
MSG_000023,1,FLOODING,0.81,3,49.3862,2,145
MSG_000029,1,FLOODING,0.81,3,46.9758,2,145
MSG_000029,1,FLOODING,0.81,3,50.454,7,145
MSG_000029,1,FLOODING,0.81,3,46.715,8,145
MSG_000007,0,NORMAL,0.6,0,49.7992,11,150
MSG_000008,0,NORMAL,0.6,0,48.9357,5,150
MSG_000008,0,NORMAL,0.6,0,47.707,7,150
MSG_000008,0,NORMAL,0.6,0,50.3434,9,150
MSG_000008,0,NORMAL,0.6,0,48.8691,11,150
MSG_000014,0,NORMAL,0.6,0,47.0762,7,150
MSG_000018,1,FLOODING,0.81,3,51.4344,5,150
MSG_000018,1,FLOODING,0.81,3,49.5629,9,150
MSG_000019,0,NORMAL,0.6,0,47.8091,7,150
