message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_000013,1,EXPLOITATION,0.99,4,0.125,6,17
MSG_000013,1,EXPLOITATION,0.913834962345374,4,0.1266,14,17
MSG_000013,1,EXPLOITATION,0.744720946065549,4,0.1199,15,17
MSG_000014,1,EXPLOITATION,0.974993137533228,4,0.1228,6,17
MSG_000014,1,EXPLOITATION,0.873786202632317,4,0.1205,7,17
MSG_000014,1,EXPLOITATION,0.93070447963115,4,0.1229,10,17
MSG_000015,1,EXPLOITATION,0.825470754757345,4,0.1488,5,17
MSG_000015,1,EXPLOITATION,0.855112312298443,4,0.1252,10,17
MSG_000017,1,EXPLOITATION,0.929361561785615,4,0.1579,4,17
MSG_000018,1,EXPLOITATION,0.939632855553547,4,0.1349,3,17
MSG_000002,0,NORMAL,0.539268983670869,0,0.6389,8,18
MSG_000002,1,EXPLOITATION,0.792192941927459,4,0.5433,13,18
MSG_000004,1,EXPLOITATION,0.763573218796489,4,0.5267,5,18
MSG_000004,0,NORMAL,0.471485916653811,0,0.4426,10,18
MSG_000005,0,NORMAL,0.415980628373658,0,0.3831,4,18
MSG_000007,1,EXPLOITATION,0.702319268372315,4,0.2504,5,18
MSG_000007,0,NORMAL,0.396661286127538,0,0.1981,7,18
MSG_000010,0,NORMAL,0.530890679110842,0,0.2226,2,18
MSG_000010,0,NORMAL,0.459979045957149,0,0.2057,4,18
MSG_000011,0,NORMAL,0.553439295850567,0,0.1393,2,18
MSG_000011,0,NORMAL,0.519843486012252,0,0.1258,3,18
MSG_000011,0,NORMAL,0.527934827085836,0,0.122,14,18
MSG_000013,1,EXPLOITATION,0.830117961888619,4,0.1246,6,18
MSG_000013,1,EXPLOITATION,0.839471523712189,4,0.1296,14,18
MSG_000014,1,EXPLOITATION,0.923231811879539,4,0.1628,6,18
MSG_000014,1,EXPLOITATION,0.807731849119345,4,0.1285,7,18
MSG_000014,1,EXPLOITATION,0.925320922001094,4,0.1805,10,18
MSG_000015,1,EXPLOITATION,0.865330617136671,4,0.1347,10,18
MSG_000017,1,EXPLOITATION,0.799754065395784,4,0.1351,2,18
MSG_000017,1,EXPLOITATION,0.805549084748825,4,0.1258,4,18
MSG_000018,1,EXPLOITATION,0.751798872620537,4,0.1289,2,18
MSG_000018,1,EXPLOITATION,0.782330984067595,4,0.2198,3,18
MSG_000002,0,NORMAL,0.484334990538428,0,0.4681,8,19
MSG_000002,1,EXPLOITATION,0.679162920854982,4,0.1927,13,19
MSG_000003,1,EXPLOITATION,0.676896524384856,4,0.1736,5,19
MSG_000004,1,EXPLOITATION,0.834604537285764,4,0.1745,5,19
MSG_000005,0,NORMAL,0.539118742610408,0,0.5995,4,19
MSG_000007,1,EXPLOITATION,0.779042552649403,4,0.1695,5,19
MSG_000010,0,NORMAL,0.50103323411651,0,0.159,2,19
MSG_000010,0,NORMAL,0.456628219449654,0,0.1593,4,19
MSG_000011,0,NORMAL,0.409251436333386,0,0.1515,2,19
MSG_000011,0,NORMAL,0.467689735410383,0,0.1328,3,19
MSG_000011,0,NORMAL,0.548554019361825,0,0.1275,14,19
MSG_000013,1,EXPLOITATION,0.978941082918289,4,0.1285,6,19
MSG_000013,1,EXPLOITATION,0.752343553986628,4,0.1257,15,19
MSG_000014,1,EXPLOITATION,0.964977766290353,4,0.1289,6,19
MSG_000014,1,EXPLOITATION,0.856736823326413,4,0.1751,7,19
MSG_000014,1,EXPLOITATION,0.808127266214329,4,0.2901,10,19
MSG_000015,1,EXPLOITATION,0.813662501526349,4,0.1468,5,19
MSG_000015,1,EXPLOITATION,0.798689813056681,4,0.1327,10,19
MSG_000017,1,EXPLOITATION,0.714457573817384,4,0.1344,2,19
MSG_000017,1,EXPLOITATION,0.932025811258841,4,0.1251,4,19
MSG_000018,1,EXPLOITATION,0.803412481609518,4,0.1274,2,19
MSG_000018,1,EXPLOITATION,0.896591689235088,4,0.1473,3,19
MSG_000018,1,EXPLOITATION,0.789414261552792,4,0.1231,14,19
MSG_000002,0,NORMAL,0.45408499354023,0,0.4289,8,20
MSG_000002,1,EXPLOITATION,0.760767471109384,4,0.1892,13,20
MSG_000003,0,NORMAL,0.477800201410485,0,0.165,3,20
MSG_000003,1,EXPLOITATION,0.601743424067308,4,0.1742,5,20
MSG_000004,1,EXPLOITATION,0.741802284002506,4,0.1731,5,20
MSG_000004,0,NORMAL,0.523556791341969,0,0.1433,10,20
MSG_000005,0,NORMAL,0.472025040572696,0,0.1585,4,20
MSG_000007,1,EXPLOITATION,0.763829658725314,4,0.146,5,20
MSG_000007,0,NORMAL,0.559681123368732,0,0.1357,7,20
MSG_000010,0,NORMAL,0.53190251495983,0,0.1718,2,20
MSG_000010,0,NORMAL,0.526100801304374,0,0.1377,4,20
MSG_000011,0,NORMAL,0.552932514155381,0,0.2071,2,20
MSG_000011,0,NORMAL,0.52266858669833,0,0.1455,3,20
MSG_000011,0,NORMAL,0.417154690182891,0,0.1283,14,20
MSG_000013,1,EXPLOITATION,0.925545217271108,4,0.129,6,20
MSG_000013,1,EXPLOITATION,0.778011111941683,4,0.1282,14,20
MSG_000013,1,EXPLOITATION,0.752353390208191,4,0.122,15,20
MSG_000014,1,EXPLOITATION,0.923208026493561,4,0.1613,6,20
MSG_000014,1,EXPLOITATION,0.7181094469863,4,0.1247,7,20
MSG_000014,1,EXPLOITATION,0.857553337403989,4,0.126,10,20
MSG_000015,1,EXPLOITATION,0.807586324711264,4,0.1319,10,20
MSG_000017,1,EXPLOITATION,0.769618445653974,4,0.1337,2,20
MSG_000017,1,EXPLOITATION,0.815315086655797,4,0.1261,4,20
MSG_000018,1,EXPLOITATION,0.848607403949197,4,0.1956,2,20
MSG_000018,1,EXPLOITATION,0.875499298179433,4,0.1611,3,20
MSG_000002,0,NORMAL,0.541320657858276,0,0.5235,8,21
MSG_000002,1,EXPLOITATION,0.642421559394598,4,0.3271,13,21
MSG_000003,0,NORMAL,0.543370566301972,0,0.2879,3,21
MSG_000003,1,EXPLOITATION,0.761306200465805,4,0.2507,5,21
MSG_000004,1,EXPLOITATION,0.7521318647686,4,0.2575,5,21
MSG_000004,0,NORMAL,0.628153383305276,0,0.287,10,21
MSG_000007,0,NORMAL,0.43674882809452,0,0.2682,7,21
MSG_000010,0,NORMAL,0.393746878506517,0,0.2673,2,21
MSG_000010,0,NORMAL,0.497488149407203,0,0.235,4,21
MSG_000011,0,NORMAL,0.503945284569281,0,0.2568,2,21
MSG_000011,0,NORMAL,0.637253290840576,0,0.1857,3,21
MSG_000011,0,NORMAL,0.446748228811035,0,0.1379,14,21
MSG_000013,1,EXPLOITATION,0.86299838057206,4,0.1332,6,21
MSG_000013,1,EXPLOITATION,0.658066903613294,4,0.1316,14,21
MSG_000013,1,EXPLOITATION,0.784295806015905,4,0.1249,15,21
MSG_000014,1,EXPLOITATION,0.959452688383276,4,0.1319,6,21
MSG_000014,1,EXPLOITATION,0.719790788031363,4,0.126,7,21
MSG_000015,1,EXPLOITATION,0.769757041474735,4,0.1327,5,21
MSG_000015,1,EXPLOITATION,0.796658554441531,4,0.1498,10,21
MSG_000017,1,EXPLOITATION,0.806963064817463,4,0.137,2,21
MSG_000017,1,EXPLOITATION,0.764309405423132,4,0.1274,4,21
MSG_000018,1,EXPLOITATION,0.756545250090743,4,0.1314,2,21
MSG_000018,1,EXPLOITATION,0.898772934459221,4,0.1262,3,21
MSG_000018,1,EXPLOITATION,0.779134179269012,4,0.126,14,21
MSG_000002,0,NORMAL,0.527181801259938,0,0.496,8,22
MSG_000002,1,EXPLOITATION,0.804371321229895,4,0.2682,13,22
MSG_000003,0,NORMAL,0.51065993636768,0,0.3361,3,22
MSG_000003,1,EXPLOITATION,0.706032072316518,4,0.1635,5,22
MSG_000004,1,EXPLOITATION,0.869961669263685,4,0.1923,5,22
MSG_000004,0,NORMAL,0.543729866513894,0,0.15,10,22
MSG_000005,0,NORMAL,0.434285657568182,0,0.1423,4,22
MSG_000007,1,EXPLOITATION,0.770412411934133,4,0.1436,5,22
MSG_000007,0,NORMAL,0.468537257589849,0,0.1341,7,22
MSG_000010,0,NORMAL,0.510155419957777,0,0.1724,2,22
MSG_000010,0,NORMAL,0.542287445226415,0,0.1331,4,22
MSG_000011,0,NORMAL,0.496006286404535,0,0.1355,2,22
MSG_000011,0,NORMAL,0.41969780859655,0,0.1265,3,22
MSG_000011,0,NORMAL,0.493814085896733,0,0.1244,14,22
MSG_000013,1,EXPLOITATION,0.776015318798704,4,0.1246,6,22
MSG_000013,1,EXPLOITATION,0.820059157311277,4,0.1263,14,22
MSG_000013,1,EXPLOITATION,0.682095074131539,4,0.1191,15,22
MSG_000014,1,EXPLOITATION,0.768541171560526,4,0.1492,6,22
MSG_000014,1,EXPLOITATION,0.788028969135668,4,0.1284,7,22
MSG_000014,1,EXPLOITATION,0.819183154822651,4,0.1272,10,22
MSG_000015,1,EXPLOITATION,0.726854194902419,4,0.1295,5,22
MSG_000015,1,EXPLOITATION,0.68305724989507,4,0.1282,10,22
MSG_000017,1,EXPLOITATION,0.616605067362235,4,0.1347,2,22
MSG_000017,1,EXPLOITATION,0.674929588272487,4,0.1464,4,22
MSG_000018,1,EXPLOITATION,0.702242664107324,4,0.1651,2,22
MSG_000018,1,EXPLOITATION,0.83688290955267,4,0.1341,3,22
MSG_000018,1,EXPLOITATION,0.778553390807561,4,0.1261,14,22
MSG_000002,0,NORMAL,0.438350836469348,0,0.4151,8,23
MSG_000002,1,EXPLOITATION,0.777653079780688,4,0.3118,13,23
MSG_000003,1,EXPLOITATION,0.630237165191313,4,0.3688,3,23
MSG_000004,1,EXPLOITATION,0.750353011816376,4,0.2577,5,23
MSG_000004,0,NORMAL,0.603534556537685,0,0.3114,10,23
MSG_000005,0,NORMAL,0.563775877384944,0,0.2708,4,23
MSG_000007,1,EXPLOITATION,0.798560449632056,4,0.2122,5,23
MSG_000007,0,NORMAL,0.564418422196685,0,0.1443,7,23
MSG_000010,0,NORMAL,0.492808159576247,0,0.1563,2,23
MSG_000010,0,NORMAL,0.502426135945047,0,0.1376,4,23
MSG_000011,0,NORMAL,0.417527190708876,0,0.18,2,23
MSG_000011,0,NORMAL,0.454106743514117,0,0.1423,3,23
MSG_000011,0,NORMAL,0.56493379454151,0,0.1249,14,23
MSG_000013,1,EXPLOITATION,0.863218286302211,4,0.1279,6,23
MSG_000013,0,NORMAL,0.423843616889158,0,0.1343,14,23
MSG_000013,1,EXPLOITATION,0.784091844793651,4,0.1157,15,23
MSG_000014,1,EXPLOITATION,0.785791447099732,4,0.1289,6,23
MSG_000014,0,NORMAL,0.465984605775583,0,0.123,7,23
MSG_000015,1,EXPLOITATION,0.769405235325048,4,0.155,10,23
MSG_000017,1,EXPLOITATION,0.659675582526334,4,0.1413,2,23
MSG_000017,1,EXPLOITATION,0.765179008781671,4,0.1279,4,23
MSG_000018,1,EXPLOITATION,0.737310548616369,4,0.1339,2,23
MSG_000018,1,EXPLOITATION,0.80530853491401,4,0.1288,3,23
MSG_000018,0,NORMAL,0.473259496630469,0,0.1254,14,23
MSG_000002,1,EXPLOITATION,0.825392418425433,4,0.3745,13,24
MSG_000003,1,EXPLOITATION,0.717864363994401,4,0.2386,3,24
MSG_000003,1,EXPLOITATION,0.749139660939245,4,0.1621,5,24
MSG_000004,1,EXPLOITATION,0.831841840677531,4,0.1542,5,24
MSG_000004,0,NORMAL,0.42302169514242,0,0.1687,10,24
MSG_000005,0,NORMAL,0.553342774050344,0,0.1443,4,24
MSG_000007,1,EXPLOITATION,0.769923598678898,4,0.1421,5,24
MSG_000007,0,NORMAL,0.525025943384216,0,0.1475,7,24
MSG_000010,0,NORMAL,0.570536083106181,0,0.1531,2,24
MSG_000010,0,NORMAL,0.465339158513727,0,0.1301,4,24
MSG_000011,0,NORMAL,0.52341856701931,0,0.1337,3,24
MSG_000011,0,NORMAL,0.481066175727409,0,0.1569,14,24
MSG_000013,1,EXPLOITATION,0.764694778173862,4,0.1329,6,24
MSG_000013,0,NORMAL,0.474124973874816,0,0.1334,14,24
MSG_000013,1,EXPLOITATION,0.715737703259396,4,0.1165,15,24
MSG_000014,1,EXPLOITATION,0.830552973094892,4,0.1564,6,24
MSG_000014,0,NORMAL,0.505262237909542,0,0.1306,7,24
MSG_000014,1,EXPLOITATION,0.850479699876752,4,0.2596,10,24
MSG_000015,0,NORMAL,0.550437829460071,0,0.1834,5,24
MSG_000015,1,EXPLOITATION,0.737813376865462,4,0.1332,10,24
MSG_000017,1,EXPLOITATION,0.704202536847968,4,0.1446,2,24
MSG_000017,1,EXPLOITATION,0.788701992481699,4,0.1391,4,24
MSG_000018,0,NORMAL,0.457396222452945,0,0.1494,2,24
MSG_000018,1,EXPLOITATION,0.831795385872128,4,0.1265,3,24
MSG_000018,0,NORMAL,0.455657141177155,0,0.1271,14,24
MSG_000002,0,NORMAL,0.530580649840258,0,0.3443,8,25
MSG_000002,1,EXPLOITATION,0.764327326565771,4,0.1614,13,25
MSG_000003,1,EXPLOITATION,0.774614972889615,4,0.1631,3,25
MSG_000003,1,EXPLOITATION,0.812935749250111,4,0.1546,5,25
MSG_000004,1,EXPLOITATION,0.727754561259763,4,0.176,5,25
MSG_000004,0,NORMAL,0.463481270541134,0,0.1572,10,25
MSG_000005,0,NORMAL,0.526244570004725,0,0.1668,4,25
MSG_000007,1,EXPLOITATION,0.713247787007645,4,0.146,5,25
MSG_000007,0,NORMAL,0.531475296023238,0,0.135,7,25
MSG_000010,0,NORMAL,0.413148294616901,0,0.1468,2,25
MSG_000010,1,EXPLOITATION,0.778513228838433,4,0.1318,4,25
MSG_000011,1,EXPLOITATION,0.762374144998009,4,0.1641,3,25
MSG_000011,0,NORMAL,0.561850034955382,0,0.1401,14,25
MSG_000013,1,EXPLOITATION,0.760789994855082,4,0.133,6,25
MSG_000013,0,NORMAL,0.526646115750077,0,0.2345,14,25
MSG_000013,1,EXPLOITATION,0.716476080506276,4,0.2086,15,25
MSG_000014,1,EXPLOITATION,0.807730217358973,4,0.2169,6,25
MSG_000014,0,NORMAL,0.515936675125483,0,0.2456,7,25
MSG_000015,0,NORMAL,0.515551023280326,0,0.2565,5,25
MSG_000015,1,EXPLOITATION,0.905517062069278,4,0.2346,10,25
MSG_000017,0,NORMAL,0.606434949078524,0,0.2823,2,25
MSG_000018,0,NORMAL,0.49969243625061,0,0.2008,2,25
MSG_000018,1,EXPLOITATION,0.888135066265064,4,0.1375,3,25
MSG_000018,0,NORMAL,0.462742362575438,0,0.1374,14,25
MSG_000002,1,EXPLOITATION,0.801654045181997,4,0.3234,13,26
MSG_000003,1,EXPLOITATION,0.775321473772212,4,0.1999,3,26
MSG_000003,1,EXPLOITATION,0.779100231324801,4,0.1585,5,26
MSG_000004,1,EXPLOITATION,0.763092804418085,4,0.1547,5,26
MSG_000005,0,NORMAL,0.612910722990815,0,0.1738,4,26
MSG_000007,1,EXPLOITATION,0.829672774147969,4,0.1479,5,26
MSG_000007,0,NORMAL,0.507833396051129,0,0.143,7,26
MSG_000010,0,NORMAL,0.480216790986299,0,0.1805,2,26
MSG_000010,1,EXPLOITATION,0.735730802320472,4,0.1382,4,26
MSG_000011,0,NORMAL,0.563237428617457,0,0.1519,2,26
MSG_000011,1,EXPLOITATION,0.700029301191227,4,0.1342,3,26
MSG_000011,0,NORMAL,0.455068105672957,0,0.1561,14,26
MSG_000013,1,EXPLOITATION,0.683294671850797,4,0.134,6,26
MSG_000013,0,NORMAL,0.476775600504224,0,0.1346,14,26
MSG_000013,1,EXPLOITATION,0.764504639039629,4,0.1166,15,26
MSG_000014,1,EXPLOITATION,0.730469790514785,4,0.1412,6,26
MSG_000014,0,NORMAL,0.481733045626457,0,0.1269,7,26
MSG_000014,1,EXPLOITATION,0.721845251269709,4,0.1262,10,26
MSG_000015,0,NORMAL,0.53026631964135,0,0.1589,5,26
MSG_000015,1,EXPLOITATION,0.787570639069311,4,0.1334,10,26
MSG_000017,0,NORMAL,0.50438446567673,0,0.1448,2,26
MSG_000017,1,EXPLOITATION,0.643157471167083,4,0.1274,4,26
MSG_000018,0,NORMAL,0.489315185602508,0,0.1687,2,26
MSG_000018,1,EXPLOITATION,0.802799015671548,4,0.1316,3,26
MSG_000018,0,NORMAL,0.514612996752906,0,0.1325,14,26
MSG_000002,0,NORMAL,0.563401956588258,0,0.3662,8,27
MSG_000002,1,EXPLOITATION,0.844802841792109,4,0.159,13,27
MSG_000003,1,EXPLOITATION,0.70592255281656,4,0.164,3,27
MSG_000003,1,EXPLOITATION,0.764966207415158,4,0.1522,5,27
MSG_000004,1,EXPLOITATION,0.703177858565642,4,0.1689,5,27
MSG_000005,0,NORMAL,0.565233336346634,0,0.1518,4,27
MSG_000007,1,EXPLOITATION,0.718541058695136,4,0.152,5,27
MSG_000007,0,NORMAL,0.461662181209255,0,0.1389,7,27
MSG_000010,0,NORMAL,0.548389411269142,0,0.1503,2,27
MSG_000010,1,EXPLOITATION,0.70735426915343,4,0.1328,4,27
MSG_000011,0,NORMAL,0.529561816542209,0,0.1725,2,27
MSG_000011,1,EXPLOITATION,0.704703602016468,4,0.1427,3,27
MSG_000011,0,NORMAL,0.473710374753853,0,0.1392,14,27
MSG_000013,1,EXPLOITATION,0.664625442016642,4,0.1355,6,27
MSG_000013,0,NORMAL,0.524731618033712,0,0.1366,14,27
MSG_000013,1,EXPLOITATION,0.72961149205523,4,0.1191,15,27
MSG_000014,1,EXPLOITATION,0.793496720511277,4,0.1325,6,27
MSG_000014,0,NORMAL,0.567325873497471,0,0.1282,7,27
MSG_000014,1,EXPLOITATION,0.717964299909642,4,0.1543,10,27
MSG_000015,0,NORMAL,0.549875029987098,0,0.2144,5,27
MSG_000015,1,EXPLOITATION,0.731096440232632,4,0.1342,10,27
MSG_000017,0,NORMAL,0.488430469822793,0,0.1467,2,27
MSG_000017,1,EXPLOITATION,0.825291452220962,4,0.1309,4,27
MSG_000018,0,NORMAL,0.470767949795139,0,0.142,2,27
MSG_000018,1,EXPLOITATION,0.743544995329785,4,0.1295,3,27
MSG_000018,0,NORMAL,0.485860973044533,0,0.1783,14,27
MSG_000002,0,NORMAL,0.416133022961152,0,0.3561,8,28
MSG_000002,1,EXPLOITATION,0.767869745678986,4,0.1666,13,28
MSG_000003,1,EXPLOITATION,0.72273531190856,4,0.2933,3,28
MSG_000003,1,EXPLOITATION,0.810516515507034,4,0.1829,5,28
MSG_000004,1,EXPLOITATION,0.712567491422075,4,0.1816,5,28
MSG_000004,0,NORMAL,0.515024794166695,0,0.1487,10,28
MSG_000005,1,EXPLOITATION,0.711203505690042,4,0.1592,4,28
MSG_000007,1,EXPLOITATION,0.7374517062935,4,0.1943,5,28
MSG_000007,0,NORMAL,0.499717659581863,0,0.1373,7,28
MSG_000010,0,NORMAL,0.536493454382241,0,0.1491,2,28
MSG_000010,1,EXPLOITATION,0.719746639299809,4,0.161,4,28
MSG_000011,0,NORMAL,0.507858883481883,0,0.1556,2,28
MSG_000011,0,NORMAL,0.431730233101066,0,0.138,14,28
MSG_000013,1,EXPLOITATION,0.74302311015975,4,0.1326,6,28
MSG_000013,0,NORMAL,0.452658583856436,0,0.2191,14,28
MSG_000013,1,EXPLOITATION,0.777112436318621,4,0.1302,15,28
MSG_000014,1,EXPLOITATION,0.695675860994407,4,0.1354,6,28
MSG_000014,0,NORMAL,0.474674404605534,0,0.1636,7,28
MSG_000014,1,EXPLOITATION,0.789503527125246,4,0.1326,10,28
MSG_000015,0,NORMAL,0.519848236145678,0,0.141,5,28
MSG_000015,1,EXPLOITATION,0.789245983829093,4,0.126,10,28
MSG_000017,0,NORMAL,0.503513131121843,0,0.1798,2,28
MSG_000017,1,EXPLOITATION,0.720741720320472,4,0.1363,4,28
MSG_000018,0,NORMAL,0.56559050644563,0,0.1441,2,28
MSG_000018,1,EXPLOITATION,0.806106224113835,4,0.1531,3,28
MSG_000018,0,NORMAL,0.495641445936804,0,0.1384,14,28
MSG_000002,0,NORMAL,0.504519298651999,0,0.3449,8,29
MSG_000003,1,EXPLOITATION,0.803190276122593,4,0.1819,3,29
MSG_000003,1,EXPLOITATION,0.762521286603348,4,0.1833,5,29
MSG_000004,1,EXPLOITATION,0.741272813064987,4,0.1628,5,29
MSG_000004,1,EXPLOITATION,0.683705942254635,4,0.1669,10,29
MSG_000005,1,EXPLOITATION,0.754003633758974,4,0.1543,4,29
MSG_000007,0,NORMAL,0.468953799238916,0,0.149,7,29
MSG_000011,0,NORMAL,0.563413419890376,0,0.1657,2,29
MSG_000011,1,EXPLOITATION,0.75164552274777,4,0.1403,3,29
MSG_000011,0,NORMAL,0.560403031480429,0,0.1407,14,29
MSG_000013,1,EXPLOITATION,0.764706009170978,4,0.1641,6,29
MSG_000013,0,NORMAL,0.513499430142117,0,0.1407,14,29
MSG_000013,0,NORMAL,0.47916514300378,0,0.1184,15,29
MSG_000014,1,EXPLOITATION,0.691719670206031,4,0.1282,6,29
MSG_000014,0,NORMAL,0.547240140342619,0,0.1319,7,29
MSG_000014,1,EXPLOITATION,0.737479611026588,4,0.13,10,29
MSG_000015,0,NORMAL,0.485422916290384,0,0.1411,5,29
MSG_000015,1,EXPLOITATION,0.78199525847602,4,0.127,10,29
MSG_000017,0,NORMAL,0.581685474780966,0,0.1769,2,29
MSG_000017,1,EXPLOITATION,0.68931053365651,4,0.1344,4,29
MSG_000018,1,EXPLOITATION,0.836666685621048,4,0.1395,3,29
MSG_000018,0,NORMAL,0.560357728783453,0,0.133,14,29
MSG_000019,0,NORMAL,0.419972620446918,0,0.3746,8,30
MSG_000019,1,EXPLOITATION,0.73284848619422,4,0.1965,13,30
MSG_000020,1,EXPLOITATION,0.641528474225626,4,0.2019,6,30
MSG_000020,0,NORMAL,0.552565253308606,0,0.1526,7,30
MSG_000020,1,EXPLOITATION,0.734990079971994,4,0.1744,10,30
MSG_000021,1,EXPLOITATION,0.750088993750778,4,0.1664,5,30
MSG_000021,1,EXPLOITATION,0.686976803900736,4,0.1467,10,30
MSG_000022,1,EXPLOITATION,0.737167486987515,4,0.1722,5,30
MSG_000022,0,NORMAL,0.479064959583292,0,0.1431,7,30
MSG_000025,0,NORMAL,0.531480375417521,0,0.1591,2,30
MSG_000025,1,EXPLOITATION,0.678095310253951,4,0.2357,4,30
MSG_000026,1,EXPLOITATION,0.773376633512328,4,0.1763,3,30
MSG_000026,0,NORMAL,0.459450627658358,0,0.1473,15,30
MSG_000027,0,NORMAL,0.464481925878628,0,0.153,2,30
MSG_000027,1,EXPLOITATION,0.711020326813126,4,0.1401,3,30
MSG_000027,0,NORMAL,0.454025357655325,0,0.1415,14,30
MSG_000029,0,NORMAL,0.525237729836215,0,0.1518,14,30
MSG_000029,0,NORMAL,0.455786652794561,0,0.1215,15,30
MSG_000030,1,EXPLOITATION,0.770246316058875,4,0.1348,3,30
MSG_000030,0,NORMAL,0.464154791432762,0,0.1422,5,30
MSG_000031,0,NORMAL,0.417193216866348,0,0.1379,5,30
MSG_000031,1,EXPLOITATION,0.820067046079913,4,0.1281,10,30
MSG_000032,0,NORMAL,0.478323289403534,0,0.1422,5,30
