message_id,is_attack,attack_type,confidence,threat_level,processing_time_ms,detector_id,timestamp
MSG_001146,1,EXPLOITATION,0.763573218796489,4,0.168,5,18
MSG_001146,0,NORMAL,0.471485916653811,0,0.2148,10,18
MSG_001147,0,NORMAL,0.415980628373658,0,0.1522,4,18
MSG_001149,1,EXPLOITATION,0.702319268372315,4,0.144,5,18
MSG_001149,0,NORMAL,0.396661286127538,0,0.1379,7,18
MSG_001152,0,NORMAL,0.530890679110842,0,0.1372,2,18
MSG_001152,0,NORMAL,0.459979045957149,0,0.2222,4,18
MSG_001153,0,NORMAL,0.553439295850567,0,0.1388,2,18
MSG_001153,0,NORMAL,0.519843486012252,0,0.1948,3,18
MSG_001153,0,NORMAL,0.527934827085836,0,0.1331,14,18
MSG_001155,1,EXPLOITATION,0.830117961888619,4,0.1277,6,18
MSG_001155,1,EXPLOITATION,0.839471523712189,4,0.1298,14,18
MSG_001156,1,EXPLOITATION,0.923231811879539,4,0.13,6,18
MSG_001156,1,EXPLOITATION,0.807731849119345,4,0.1843,7,18
MSG_001156,1,EXPLOITATION,0.925320922001094,4,0.1417,10,18
MSG_001157,1,EXPLOITATION,0.865330617136671,4,0.1366,10,18
MSG_001159,1,EXPLOITATION,0.799754065395784,4,0.1347,2,18
MSG_001159,1,EXPLOITATION,0.805549084748825,4,0.1276,4,18
MSG_001160,1,EXPLOITATION,0.751798872620537,4,0.1282,2,18
MSG_001160,1,EXPLOITATION,0.782330984067595,4,0.1238,3,18
MSG_001144,0,NORMAL,0.484334990538428,0,0.6151,8,19
MSG_001144,1,EXPLOITATION,0.679162920854982,4,0.1729,13,19
MSG_001145,1,EXPLOITATION,0.676896524384856,4,0.1669,5,19
MSG_001146,1,EXPLOITATION,0.834604537285764,4,0.2115,5,19
MSG_001147,0,NORMAL,0.539118742610408,0,0.1595,4,19
MSG_001149,1,EXPLOITATION,0.779042552649403,4,0.1446,5,19
MSG_001152,0,NORMAL,0.50103323411651,0,0.1497,2,19
MSG_001152,0,NORMAL,0.456628219449654,0,0.1295,4,19
MSG_001153,0,NORMAL,0.409251436333386,0,0.188,2,19
MSG_001153,0,NORMAL,0.467689735410383,0,0.1653,3,19
MSG_001153,0,NORMAL,0.548554019361825,0,0.1335,14,19
MSG_001155,1,EXPLOITATION,0.978941082918289,4,0.1326,6,19
